* Measurement data measured by REW V5.20.3
* Source: Input device not selected, no input selected, R, volume: 0,000. Timing signal peak level -38,4 dBFS, measurement signal peak level -26,1 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS using an acoustic timing reference
* Dated: 13.09.2022 17:17:57
* REW Settings:
359.187866 71.213 0.0669
361.790680 72.224 -27.4380
364.412354 72.424 -57.7490
367.053040 71.360 -85.4614
369.712860 69.017 -97.2734
372.391968 66.972 -87.4419
375.090454 67.844 -78.5469
377.808533 69.368 -88.0674
380.546265 70.040 -106.1914
383.303864 70.177 -123.1758
386.081451 70.246 -137.7300
388.879150 70.424 -152.1167
391.697144 70.490 -168.0391
394.535522 70.257 174.9785
397.394501 69.628 157.9009
400.274170 68.433 144.5493
403.174744 67.144 140.8247
406.096313 67.389 140.7275
409.039062 68.335 129.2207
412.003113 68.173 109.9312
414.988647 67.073 95.5479
417.995850 66.402 85.5640
421.024811 66.624 69.8037
424.075714 66.471 41.8594
427.148743 64.977 2.6577
430.244049 62.112 -47.6392
433.361786 60.258 -110.6572
436.502106 63.074 -178.4312
439.665161 66.491 119.4404
442.851166 68.607 58.6250
446.060242 69.403 -12.4028
449.292572 68.977 -98.9790
452.548340 67.899 173.0908
455.827698 67.511 105.0176
459.130798 68.662 58.2305
462.457855 70.326 12.9155
465.809021 71.041 -49.0122
469.184448 70.390 -132.1084
472.584381 69.006 133.3936
476.008911 67.816 48.4131
479.458252 66.367 -9.5527
482.932617 64.450 -37.5132
486.432159 63.691 -49.7568
489.957031 64.495 -64.3047
493.507477 65.105 -86.5264
497.083618 64.772 -109.9819
500.685699 64.167 -125.0098
504.313873 65.482 -129.9121
507.968323 68.310 -140.5117
511.649292 70.537 -167.1689
515.356934 71.911 158.5381
519.091370 72.521 124.2993
522.852966 72.824 93.8638
526.641724 73.099 64.6387
530.458008 72.855 36.1162
534.301941 72.148 13.0439
538.173706 71.855 -5.5537
542.073547 71.989 -26.8193
546.001648 71.671 -51.5605
549.958191 70.616 -76.5410
553.943420 69.167 -107.1938
557.957520 67.620 -166.5342
562.000671 66.051 92.2842
566.073181 66.211 -16.8545
570.175171 66.862 -104.0308
574.306885 66.217 168.8784
578.468567 66.410 64.7891
582.660400 68.963 -29.9819
586.882568 70.660 -96.2266
591.135376 70.498 -140.4253
595.419006 68.891 -165.4038
599.733643 67.064 -169.9990
604.079590 67.262 -172.0303
608.456970 68.326 162.6289
612.866089 68.630 111.0547
617.307190 68.682 40.0513
621.780457 70.052 -35.7725
626.286133 71.936 -100.1836
630.824463 73.202 -146.6035
635.395691 74.121 -178.9492
640.000000 74.946 153.8203
644.637695 75.370 126.1133
649.309021 75.261 96.4688
654.014160 74.168 66.5010
658.753418 71.717 45.4365
663.527039 68.361 39.5947
668.335205 65.979 42.2266
673.178284 65.663 35.3125
678.056396 64.718 21.4932
682.969849 63.093 32.7021
687.918945 65.377 69.5107
692.903870 69.089 80.0957
697.924927 70.940 46.9775
702.982422 70.703 -8.0479
708.076477 68.964 -85.9688
713.207520 68.001 164.6221
718.375732 69.656 60.2471
723.581360 71.311 -8.7217
728.824707 71.569 -55.1777
734.106079 70.255 -85.4395
739.425720 69.159 -93.1572
744.783936 70.919 -92.4941
750.180908 72.629 -115.2207
755.617065 72.578 -150.8379
761.092529 72.088 -177.8867
766.607727 72.669 158.6846
772.162903 73.299 129.3691
777.758301 73.270 99.1797
783.394287 73.214 70.8896
789.071045 73.245 35.3916
794.789001 72.303 -20.2490
800.548340 69.740 -113.5205
806.349487 66.337 122.7939
812.192627 64.224 33.0254
818.078125 63.751 11.3984
824.006226 66.406 28.4248
829.977295 69.937 30.5527
835.991699 72.354 10.1963
842.049622 73.662 -16.0166
848.151428 74.558 -39.9766
854.297485 75.077 -65.8115
860.488098 74.126 -89.5664
866.723572 72.026 -96.9561
873.004211 71.615 -93.4756
879.330322 73.139 -98.3027
885.702332 74.117 -113.2510
892.120483 74.738 -127.0508
898.585144 75.978 -140.7881
905.096680 77.032 -162.1611
911.655396 77.002 171.4258
918.261597 75.767 149.7148
924.915710 74.190 139.7227
931.618042 74.135 130.4814
938.368896 74.969 104.3262
945.168762 75.147 47.1094
952.017822 73.548 -50.4707
958.916504 71.182 -161.4238
965.865234 70.560 114.8262
972.864319 70.022 60.7129
979.914062 68.129 24.7705
987.014954 65.089 0.1396
994.167236 63.069 -44.7373
1001.371399 64.079 -129.6104
1008.627747 65.467 154.2744
1015.936646 67.044 113.0938
1023.298584 68.240 85.4775
1030.713867 68.231 65.1768
1038.182739 67.711 62.9932
1045.705933 69.024 65.4512
1053.283447 71.041 55.3076
1060.916016 72.396 35.8848
1068.603882 72.858 14.6982
1076.347412 72.787 -2.4092
1084.147095 73.133 -12.9570
1092.003296 74.332 -29.0107
1099.916382 74.178 -52.5010
1107.886841 72.382 -58.5059
1115.915039 71.946 -52.9980
1124.001343 73.541 -58.8037
1132.146362 74.704 -78.0527
1140.350342 74.732 -98.3711
1148.613770 75.103 -113.7725
1156.937134 75.459 -134.2578
1165.320801 74.617 -154.2930
1173.765137 73.933 -166.8906
1182.270752 74.330 178.2705
1190.838013 73.765 156.1338
1199.467285 71.542 150.5928
1208.159180 70.252 154.9492
1216.913940 70.993 148.7441
1225.732178 71.726 129.7422
1234.614380 71.776 105.9023
1243.560913 71.219 74.7529
1252.572266 70.078 15.2305
1261.648926 69.239 -101.4941
1270.791382 70.032 114.1738
1280.000000 70.843 -22.8916
1289.275391 71.500 -156.9219
1298.618042 72.135 88.8955
1308.028320 71.081 2.2891
1317.506836 68.719 -84.9316
1327.054077 68.672 158.5234
1336.670410 70.470 17.4297
1346.356567 70.149 -136.6836
1356.112793 68.702 91.4492
1365.939697 68.079 19.4922
1375.837891 69.146 -1.4775
1385.807739 71.459 -17.0537
1395.849854 72.504 -46.2695
1405.964844 71.807 -76.1611
1416.152954 70.559 -95.8994
1426.415039 70.457 -98.4648
1436.751465 73.040 -97.3926
1447.162720 75.405 -119.6416
1457.649414 76.468 -156.6973
1468.212158 76.779 159.6680
1478.851440 76.049 100.7266
1489.567871 73.736 12.9111
1500.361816 69.895 -100.9463
1511.234131 66.968 149.1250
1522.185059 67.813 27.4805
1533.215454 70.214 -111.7734
1544.325806 72.055 147.1338
1555.516602 73.301 93.7969
1566.788574 73.907 56.5752
1578.142090 73.431 23.3574
1589.578003 72.132 -2.6875
1601.096680 70.121 -8.0215
1612.698975 71.027 -5.8350
1624.385254 73.350 -30.2900
1636.156250 73.964 -95.3125
1648.012451 72.788 145.8965
1659.954590 71.375 -6.8457
1671.983398 70.049 -109.3398
1684.099243 69.803 -150.1504
1696.302856 71.059 171.7891
1708.594971 70.544 97.1738
1720.976196 68.787 -24.1641
1733.447144 69.606 179.9141
1746.008423 71.060 19.8574
1758.660645 72.445 -159.3096
1771.404663 74.166 40.2920
1784.240967 74.787 -77.5332
1797.170288 73.773 160.4336
1810.193359 73.052 22.4238
1823.310791 74.006 -83.6074
1836.523193 75.311 -147.2217
1849.831421 75.136 157.4316
1863.236084 73.388 83.8105
1876.737793 71.197 -74.8711
1890.337524 68.971 40.6709
1904.035645 70.053 -177.0762
1917.833008 72.574 38.6602
1931.730469 74.836 -74.4141
1945.728638 75.283 179.0547
1959.828125 73.493 73.0430
1974.029907 71.620 -97.7734
1988.334473 73.061 6.9004
2002.742798 76.047 159.8594
2017.255493 78.092 49.7207
2031.873291 77.962 -33.8711
2046.597168 75.384 -137.1836
2061.427734 72.986 101.6426
2076.365479 73.860 4.8105
2091.411865 74.512 -73.8242
2106.566895 73.763 -177.3242
2121.832031 73.124 40.3535
2137.207764 72.669 -80.1055
2152.694824 71.543 -153.8223
2168.294189 71.699 104.5898
2184.006592 73.442 -36.5215
2199.832764 75.107 -168.1250
2215.773682 75.084 59.5938
2231.830078 74.009 -72.9102
2248.002686 72.626 175.9375
2264.292725 72.079 60.7539
2280.700684 72.641 -67.0703
2297.227539 73.064 -166.8809
2313.874268 72.093 140.4727
2330.641602 72.207 122.9453
2347.530273 74.757 98.7773
2364.541504 75.571 27.4141
2381.676025 73.557 -94.2305
2398.934570 70.528 100.7422
2416.318359 69.433 -78.5469
2433.827881 68.955 77.7637
2451.464355 70.377 -179.2031
2469.228760 73.607 -60.9141
2487.121826 75.884 147.9395
2505.144531 76.789 70.0977
2523.297852 77.508 17.1055
2541.582764 77.852 -59.1465
2560.000000 77.760 163.2109
2578.550781 78.431 -0.5254
2597.236084 78.736 -118.9707
2616.056641 78.007 160.6426
2635.013672 77.517 90.6367
2654.108154 77.518 18.0469
2673.340820 76.995 -59.5078
2692.713135 75.272 -155.8281
2712.225586 72.687 64.1738
2731.879395 72.242 -98.4922
2751.675781 73.771 111.1172
2771.615479 75.122 -49.6289
2791.699707 74.779 135.6758
2811.929688 74.121 -55.6172
2832.305908 74.311 137.7734
2852.830078 74.760 -2.3496
2873.502930 74.178 -128.3086
2894.325439 72.854 142.3945
2915.298828 72.095 51.1816
2936.424316 71.172 -104.5625
2957.702881 71.602 46.2031
2979.135742 74.672 -154.8242
3000.723633 76.320 42.1934
3022.468262 75.685 -116.6914
3044.370117 74.231 91.7891
3066.430908 72.899 -34.2461
3088.651611 72.317 -173.7422
3111.033203 71.360 -4.1445
3133.577148 69.876 82.6836
3156.284180 71.973 107.6348
3179.156006 75.789 -179.8984
3202.193359 77.813 -4.6426
3225.397949 78.101 -161.6699
3248.770508 78.092 23.3926
3272.312500 77.405 -99.3184
3296.024902 75.697 -164.4082
3319.909180 74.263 127.6406
3343.966797 73.229 34.7344
3368.198486 74.298 -57.7812
3392.605713 76.087 -132.2988
3417.189941 77.348 160.4160
3441.952393 77.438 54.7383
3466.894287 76.276 -112.0078
3492.016846 75.994 87.6973
3517.321289 75.589 -68.8594
3542.809326 73.192 58.9824
3568.481934 69.997 129.3633
3594.340576 69.601 -113.9551
3620.386719 72.783 122.0469
3646.621582 75.586 52.8086
3673.046387 76.312 -27.7422
3699.662842 74.908 -157.0586
3726.472168 72.275 18.6523
3753.475586 70.712 -161.1602
3780.675049 70.364 3.2051
3808.071289 70.430 165.1934
3835.666016 71.144 -11.9062
3863.460938 70.326 117.3770
3891.457275 68.557 -166.1289
3919.656250 69.133 -101.3984
3948.059814 70.791 37.6484
3976.668945 72.474 -63.3164
4005.485596 74.651 -117.1250
4034.510986 75.753 167.5078
4063.746582 74.546 30.9414
4093.194336 72.365 -135.9512
4122.855469 71.015 78.8125
4152.730957 70.953 -120.1328
4182.823730 72.989 -50.7539
4213.133789 73.795 -4.0156
4243.664062 72.495 48.6270
4274.415527 71.823 168.7695
4305.389648 71.982 43.3555
4336.588379 72.660 -50.6445
4368.013184 72.282 119.5703
4399.665527 71.133 146.1289
4431.547363 72.512 136.8594
4463.660156 73.235 -169.2734
4496.005371 72.472 -83.7305
4528.585449 72.121 48.3086
4561.401367 72.292 -96.7266
4594.455078 72.033 150.0898
4627.748535 71.140 -21.8945
4661.283203 70.169 97.7812
4695.060547 68.346 103.2891
4729.083008 67.261 -62.7656
4763.352051 68.603 138.6680
4797.869141 69.238 108.5703
4832.636719 68.627 -172.5078
4867.655762 68.272 -66.4688
4902.928711 68.308 -56.0078
4938.457520 68.179 -53.9102
4974.243652 68.562 25.8633
5010.289062 69.886 139.6562
5046.595703 69.921 -135.1914
5083.165527 69.333 175.1289
5120.000000 70.098 99.2695
5157.101562 71.069 151.0781
5194.472168 71.386 -17.3594
5232.113281 72.335 -103.2227
5270.027344 73.799 120.0156
5308.216309 74.359 -144.9102
5346.681641 74.703 -63.3906
5385.426270 73.759 114.5664
5424.451172 73.173 -61.7656
5463.758789 74.346 81.2734
5503.351562 75.710 -127.7539
5543.230957 75.959 93.8125
5583.399414 75.250 -8.4805
5623.859375 73.377 -164.2422
5664.611816 73.042 -42.3594
5705.660156 75.339 83.8594
5747.005859 77.661 -68.8984
5788.650879 77.753 159.7773
5830.597656 76.053 -56.8828
5872.848633 75.202 -38.2656
5915.405762 75.568 -29.2188
5958.271484 74.192 42.2344
6001.447266 72.060 67.3867
6044.936523 73.371 -16.6797
6088.740234 75.661 -69.8906
6132.861816 76.046 26.1914
6177.303223 74.843 139.6289
6222.066406 74.227 131.3242
6267.154297 74.191 124.7969
6312.568359 73.593 -140.8750
6358.312012 72.972 11.7383
6404.386719 73.518 166.4102
6450.795898 73.044 -78.6367
6497.541016 71.587 -15.5820
6544.625000 70.924 30.4961
6592.049805 72.940 172.3906
6639.818359 75.009 54.1836
6687.933594 76.296 -69.0547
6736.396973 75.700 76.2578
6785.211426 73.729 177.0703
6834.379883 73.498 0.2812
6883.904785 73.433 -131.5469
6933.788574 73.442 -14.8398
6984.033691 75.129 -61.3633
7034.642578 76.908 -37.0078
7085.618652 77.475 167.4375
7136.963867 76.709 97.5273
7188.681152 75.564 36.1875
7240.773438 74.765 -96.0625
7293.243164 73.611 -45.5469
7346.092773 72.893 -150.0742
7399.325684 73.332 114.1328
7452.944336 74.045 153.6953
7506.951172 75.713 -19.0000
7561.350098 76.678 -141.1523
7616.142578 76.017 10.6797
7671.332031 74.479 -58.4609
7726.921875 73.703 141.7891
7782.914551 73.956 126.3047
7839.312500 73.917 167.5391
7896.119629 73.831 157.0938
7953.337891 73.531 165.7773
8010.971191 73.406 -90.6953
8069.021973 73.335 14.8516
8127.493164 74.260 86.7383
8186.388672 75.423 150.7734
8245.710938 75.257 -93.4297
8305.461914 74.162 53.4023
8365.647461 73.357 57.0938
8426.267578 72.882 -169.1133
8487.328125 73.152 -90.6797
8548.831055 73.287 5.6367
8610.779297 72.570 126.6602
8673.176758 72.069 -15.3672
8736.026367 72.040 -79.4883
8799.331055 70.858 -151.5781
8863.094727 69.700 101.8672
8927.320312 70.535 -51.0352
8992.010742 71.344 75.5742
9057.170898 71.167 -140.3555
9122.802734 70.909 103.1289
9188.910156 71.374 62.5117
9255.497070 73.403 84.7969
9322.566406 74.232 143.4727
9390.121094 73.712 -170.0625
9458.166016 73.744 -89.5742
9526.704102 72.494 67.9062
9595.738281 71.194 -118.6641
9665.273438 71.696 42.5938
9735.311523 71.892 173.3750
9805.857422 72.124 -114.7578
9876.915039 72.244 -85.6406
9948.487305 72.057 -77.8984
10020.578125 72.288 -70.4844
10093.191406 72.103 -116.3594
10166.331055 70.681 -42.6719
10240.000000 70.236 -126.8281
10314.203125 71.490 -100.5391
10388.944336 73.053 85.7891
10464.226562 73.612 20.0703
10540.054688 72.699 41.0625
10616.432617 71.035 127.3594
10693.363281 69.976 122.2188
10770.852539 69.536 48.0000
10848.902344 69.574 35.0781
10927.517578 70.033 39.1016
11006.703125 69.612 -4.3750
11086.461914 69.200 -0.0859
11166.798828 69.311 35.1641
11247.718750 68.686 0.3125
11329.223633 68.172 -97.5781
11411.320312 69.074 61.6562
11494.011719 70.495 161.1172
11577.301758 70.917 -97.2188
11661.195312 69.892 133.4844
11745.697266 67.898 111.7422
11830.811523 67.370 54.3906
11916.542969 68.899 -57.7422
12002.894531 69.719 141.0469
12089.873047 69.458 41.4688
12177.480469 68.094 1.6797
12265.723633 67.406 -108.5703
12354.606445 67.552 149.6406
12444.132812 67.878 159.7344
12534.308594 68.035 -126.7344
12625.136719 68.336 -105.0234
12716.624023 69.069 -153.6719
12808.773438 69.135 124.7344
12901.591797 68.737 -40.9141
12995.082031 69.089 157.1641
13089.250000 70.205 149.2031
13184.099609 70.085 165.9375
13279.636719 69.178 116.8906
13375.867188 69.108 65.3281
13472.793945 69.297 -32.3438
13570.422852 69.579 -90.5469
13668.759766 68.691 -85.6172
13767.809570 67.190 -130.6172
13867.577148 65.373 81.6016
13968.067383 64.288 -15.5156
