freq,normalized_spread,normalized_stddev,raw_spread,raw_stddev,normalized_mean
20.144928000000004,10.765973861914723,3.895401264254323,9.899999999999999,3.639230687933921,-33.02267610440205
20.418603470853316,6.275822249267215,2.342836926406792,5.700000000000003,2.220039651797987,-32.58889961626076
20.69599691296704,6.055832854832914,2.379312284620773,6.290213782703319,2.637092099949795,-33.06009178599712
20.97715883620325,10.11602153455263,3.3733021436345356,10.981995396467354,3.702930126140198,-33.57414399867742
21.26214043661715,8.320721879145367,2.7623618208591405,9.186695741060092,3.0305527882812013,-33.06099380570901
21.55099360577916,6.999299774089778,2.3430021887534296,6.678862975469201,2.3595772683006997,-32.46201085119464
21.84377094022377,9.219067394828002,3.1217115593346962,8.898630596207425,2.939115096959234,-32.910660645633804
22.14052575102665,12.13550821585526,4.282888228881738,11.81507141723468,4.073120015631521,-34.38486997385539
22.441312073512,13.13511621712135,4.721295138224853,12.814679418500777,4.5340298247879085,-35.77821040690076
22.746184677091662,10.400108652759123,3.749640412659437,9.64206992925881,3.5516928394234024,-35.85148199318174
23.055199075237912,8.057451468470255,3.083712539847244,7.173386981558799,2.752680823834073,-35.094692198869694
23.368411535591836,8.02761437065741,3.5155942273284793,7.1616405087426855,3.1343514767700613,-34.96729440465184
23.68587909020893,12.733875619205882,4.398091692491803,11.867901757291158,4.059213773591341,-35.550385422851
24.00765954594387,12.534072271252334,4.172604004621163,11.668098409337613,3.899561860829068,-36.269056422534526
24.333811494976516,10.183782442184189,3.8030928737848027,9.317808580269464,3.66529997653805,-36.8056897019266
24.664394325480725,10.887614426934867,4.089586266255946,10.653233499064463,4.020553409893663,-36.72936772963594
24.999468232438247,12.11870167661587,4.6064532442516954,12.43913847523645,4.54649396221222,-35.71116843606584
25.339094228599418,8.500729635931464,3.234097240797789,8.303729473583964,3.262771919449284,-34.178374305328006
25.683334155592874,6.586438541621703,2.272707021287467,6.352057613751299,2.3713278640407234,-33.40189421158103
26.032250695186125,5.830859200354851,2.109836221926649,5.912326046304443,2.115659353888826,-33.60655000466916
26.385907380699052,7.028959616393053,2.8493634893689213,6.909004207333396,2.708162824870948,-34.927488705704576
26.74436860857263,8.03857859984246,2.8735607046652585,7.172604737927735,2.534248231298384,-36.79363837690881
27.10769965009463,8.246613319385872,3.5841295938449553,7.573001791167506,3.3027346676653826,-38.80267610440205
27.47596666328476,8.932378237687907,3.3276800318257425,8.603131477267432,3.1959596723374166,-38.25144424075086
27.84923670494112,7.982081187974799,3.272667516025502,7.350488253930479,3.0863076318447664,-36.405964261283465
28.227577742850524,12.69245361044812,4.429928011853856,12.060860676403799,4.255878414131023,-36.72150184019084
28.611058668164503,13.949598219524859,5.106158869401097,13.318005285480542,4.968188859722016,-38.29907504730594
28.999749307943492,8.966570018760642,3.3007022922992344,8.10059615684592,3.212852006521554,-37.71359772039862
29.39372043787156,2.2839546727040343,1.0083359659463766,3.3945203385311515,1.2185880648427017,-35.69938856230784
29.793043795143685,4.840709118236752,1.8454913396025578,5.143055291860598,1.9538637656520763,-34.76291112685286
30.197792091528246,7.173461814616303,2.946947671338786,6.853025015995726,2.7709340770671598,-35.38654741542636
30.608039026606868,8.741205782707787,3.590297478082507,7.9710362365860945,3.317075832107188,-36.67555317770554
31.02385930119426,6.297370235077452,2.1644516910668012,5.11095957454215,1.7788639744487291,-36.07183482782958
31.445328630940274,7.267930298008423,2.4146673961286913,6.401956436093698,2.108887661066085,-35.3141834307146
31.8725237601167,5.6032400237327025,2.1079249452210216,4.503719251207151,1.7947981269475288,-35.64792014919815
32.30552247559155,7.7653541307817875,2.5303171083217935,7.4630079571579415,2.3823372972069956,-37.14103068304567
32.74440362099301,8.190807010470067,2.712935162540133,7.888460836846221,2.5659838522829848,-36.986866795510835
33.189247111065875,8.325465932412861,2.994557377018387,7.459492070498136,2.646025731907865,-35.225336412754466
33.64013394622299,8.560690997795938,3.312830134141178,7.694717135881213,2.950270401203932,-34.379154194989525
34.097146227294495,8.629574544449511,3.0234065449294047,8.065946856158632,2.8093425895861497,-34.23586547563378
34.560367170477285,7.355100658081064,2.6314705146983077,7.67553745670164,2.683769834231267,-34.57864352646501
35.02988112248763,8.841205297207928,3.417421907863331,9.472798231252249,3.661361033949706,-35.294809142944096
35.505773575919704,10.378972883572928,3.8526321818514146,10.902739881331136,4.052067433080788,-34.92678592639876
35.98813118481267,9.840814743384861,3.3824318173161774,10.472407677429182,3.5691243620906334,-34.21300992377457
36.47704178042934,9.922031027924234,3.9539804347367,10.553623961968558,4.171501351708276,-36.08290718395475
36.97259438724903,5.560584060530381,1.9793061562178416,6.181020859150955,2.222247001741649,-38.16666825163935
37.474879239177966,6.131389230214538,2.2650019683476534,6.090402198936175,2.1637548843786227,-37.46647448406163
37.98398779597964,9.055657864428923,3.3490174082714996,8.726411104008452,3.2977521751694767,-35.50236586551193
38.50001275992844,6.577389042247795,2.6839074039004434,7.00450484531288,2.6164439747209607,-34.042285810574036
39.02304809268972,10.52212356799285,3.6252682659355817,9.656149706078125,3.4979887651305006,-33.913358704779164
39.55318903242892,15.909992550535442,5.727370918795793,15.04401868862072,5.566040003242343,-35.46689646683401
40.09053211115327,14.331730575660174,5.3253894553729095,14.091001063643777,5.092960222917197,-37.089329281734294
40.63517517228905,8.188979067723118,2.9659865629316857,7.954598139852717,2.7321923074682295,-38.31727424425476
41.18721738849767,11.087023424980757,3.5604378268103973,10.852642497110352,3.560602011453668,-38.51351755457543
41.74675927973379,14.946125498702308,5.243662737189874,14.7117445708319,5.149596882951872,-38.28749003690213
42.313902731548616,12.435058759854954,4.124024763918038,11.569084897940229,3.9488526177565593,-38.85163530849837
42.88875101364215,8.30362264807134,3.4340952319606,8.632869408491814,3.406152328941897,-38.358294477288005
43.4714087986672,10.039048336436082,3.6142213882991614,10.368295096856556,3.874524202613549,-34.786624222853206
44.061982181289004,10.515935513088543,3.467156815402294,11.399999999999999,3.7983452132919466,-29.349333831015368
44.66057869750364,10.21026143385729,3.265615350341514,11.094325920768746,3.595462313230675,-23.601822733937006
45.26730734421912,9.662706939363154,3.1054779167880184,10.54677142627461,3.414971008221049,-18.55927323416733
45.8822785991023,8.914956588637565,2.9290147458328075,9.799021075549021,3.218672911183405,-14.599386918246747
46.50560444069539,7.980517476470837,2.6766342555945277,8.864581963382292,2.957583733433113,-11.651255437478342
47.137398368806004,6.94607492771258,2.3377643219555,7.8301394146240355,2.618612194869371,-9.423777239989974
47.7777754251739,6.272490283376499,2.1028014747613515,7.156554770287954,2.371210256087608,-7.780130167949148
48.42685221441876,5.872687032941926,1.9723966838862774,6.756751519853381,2.231759254679662,-6.575278941461695
49.08474692527228,5.581297733148986,1.881398194641876,6.465362220060442,2.1340633451223896,-5.583342316680094
49.75157935209901,5.372882869258859,1.8069138356090717,6.256947356170315,2.061909638058002,-4.650739230444884
50.427470916709325,5.007521013036509,1.6655230047656435,5.891585499947965,1.9331977410646946,-3.653872004100296
51.11254469046877,4.820632829272412,1.5867178180962735,5.704697316183868,1.866406870667244,-2.569920538268417
51.80692541670791,4.551551621303318,1.5094725133183593,5.435616108214774,1.78353364072237,-1.4895244290463523
52.51073953343645,4.346855532150954,1.4422310839519765,5.23092001906241,1.7103745717741206,-0.4220122149640645
53.22411519636608,3.9039975991017855,1.2933541404115625,4.788062086013241,1.5619242528561457,0.7155252203555846
53.94718230224586,3.67307856855453,1.2169741277821735,4.5571430554659855,1.4786812296138687,1.911608340615618
54.68007251251503,3.51593551308855,1.1794304366529964,4.400000000000006,1.4230507618205126,3.043897703895695
55.422919277276655,3.499301687467721,1.1836259128472584,4.3833661743791765,1.4173095771095283,4.0871465539503955
